track_id,track_name,track_artist,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster,prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3
6pymDBwVLIAyoiW8BdlRbF,All This Music Must Fade,The Who,rock,0.503,0.926,2,-4.979,1,0.0404,0.00165,0.0145,0.34,0.504,152.02,1,0.0,0.9941580495934158,4.707415573608418e-235,0.005841950406584273
0knqVSsgD7C8yu5yNmQFbA,Cannonball,Damien Rice,r&b,0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,0,0.9994576394223657,0.0,5.513618014122844e-31,0.0005423605776341497
68MX3Id3tWB9CKV9LqvYQy,Ordinary,Wayne Brady,r&b,0.792,0.633,11,-5.355,1,0.0358,0.59,0.0,0.0845,0.819,91.518,0,0.9995497252722003,0.0,1.5718825809390488e-12,0.0004502747262275135
1gWFuF1aCfnjonAdyDfV7Y,Stop the World,Maxwell,r&b,0.73,0.538,0,-8.478,1,0.07,0.27,1.08e-06,0.089,0.515,120.027,0,0.8153567465568891,2.4091163249171412e-92,0.18427481665829623,0.00036843678481468555
38DmpKGMulBN5NuXCZopOF,Wake Me Up,Foreign Air,pop,0.229,0.915,10,-4.939,0,0.0762,0.0103,0.471,0.104,0.305,177.989,1,0.0,0.9937017083389352,0.0,0.006298291661064933
3JXLO03HcIKzIB1xuDSDrR,Good Stuff,UGK,rap,0.931,0.534,6,-7.058,0,0.322,0.0411,0.0,0.162,0.517,97.979,0,0.9999685579270408,2.2765276443615095e-36,1.187961400085725e-30,3.144207295895688e-05
7neFZPQP2uKCVtegFhL4EW,Sāo Paulo,Greg Ferreira,rap,0.761,0.748,5,-6.542,0,0.0724,0.155,0.0,0.111,0.695,150.122,2,0.06810062328831525,2.126126317486268e-31,0.9318665573570896,3.2819354595159366e-05
5zs6OH39oYJCwNEFSCkhRg,Stole the Night - Ame Remix,Howling,edm,0.802,0.535,9,-11.642,0,0.0629,0.00711,0.889,0.0925,0.481,124.507,1,0.0,0.9456515106064283,0.0,0.054348489393571675
4WehxcnPTxouLdfQhqANb3,Many Moons - EP Version,Janelle Monáe,pop,0.612,0.821,1,-5.63,0,0.118,0.0295,0.00114,0.208,0.585,155.893,2,0.009327690245175933,0.0018328192975880764,0.9870349836271745,0.0018045068300617077
2aSMpkN4J6kzgGki14qqmx,Into The Night,Eli & Fur,edm,0.684,0.855,1,-9.676,1,0.0501,0.177,0.861,0.0819,0.36,121.999,3,0.0,1.0822738582720008e-37,0.0,1.0
22p7tgi6cFVBaH7vAbgcUY,River's Island,Kiyotaka Sugiyama,rock,0.717,0.893,9,-5.218,0,0.0396,0.141,0.000613,0.359,0.68,107.819,2,0.24816000291053045,5.421041545178165e-24,0.7514463965081178,0.0003936005813515314
7MpNMARq9fDSYEIHwKNQTy,Can't B Good,Janet Jackson,r&b,0.66,0.584,2,-6.503,1,0.116,0.381,1.9e-06,0.217,0.238,87.048,0,0.9996960066198556,3.2348628148555706e-191,3.1183493588252846e-07,0.0003036815452085772
29rQJydAlO0uMyWvRIZxQg,That's The Way Love Goes,Janet Jackson,r&b,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,3,0.0,3.491605675549392e-115,0.0,1.0
5GPfIFxXgGtX0GenuJhYOZ,Echte Berliner,Bushido,rap,0.896,0.636,11,-5.919,1,0.317,0.023,0.0,0.126,0.381,92.973,0,0.9999625622806191,4.422055541614246e-33,1.7511409575634262e-28,3.7437719380619264e-05
4SXU3lUZ1eb4JWWbkQw43Y,Don't Stop,Fleetwood Mac,rock,0.686,0.632,9,-11.433,1,0.0353,0.0398,2.2e-06,0.0686,0.88,118.965,2,0.00898370779173182,0.0002932453821912751,0.9907058135220529,1.723330402389748e-05
0vpBmYdeqltCcOpufZCLcx,Lights On,Izzy Bizu,r&b,0.669,0.511,1,-5.499,1,0.101,0.0508,0.00483,0.0982,0.406,76.016,3,6.256762278517789e-49,0.00036273267818458894,1.017955205634077e-22,0.9996372673218147
34OiAOGvUPoTRqU9aTC2UY,F.U.T.W.,JAY-Z,rap,0.544,0.646,1,-8.031,0,0.256,0.0311,0.0,0.217,0.35,88.021,0,0.9999266905893933,3.09098368297504e-24,1.2122716788660893e-18,7.330941060664386e-05
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,pop,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,2,0.11466132016655572,2.2031386108399678e-39,0.8852647524689613,7.392736448296831e-05
5YpZh8wfS4moRBk0ijNcXr,Harder Than You Think,Public Enemy,rap,0.484,0.852,11,-4.442,0,0.274,0.0317,0.0,0.0547,0.766,103.578,0,0.9999570877135201,6.522458700188507e-25,2.258849085437777e-20,4.291228647988202e-05
4VSyH8AkIt3kaR5xIPFVVi,Where My Girls At,702,r&b,0.704,0.725,4,-7.435,1,0.0505,0.0348,0.0163,0.194,0.761,92.183,1,0.0,0.9527250641975045,4.670391436150437e-298,0.04727493580249561
7DcgBezQ3XXRniaJIElpox,Searchin for Love,Akon,latin,0.872,0.523,2,-9.837,0,0.0428,0.307,0.0,0.0918,0.754,119.964,0,0.8680844021123639,2.960041170885087e-117,0.13143194538312775,0.0004836525045081365
4ozIyPaX6GTHPinyqlL3Lh,Together We Are (feat. Chris James),ARTY,edm,0.551,0.862,10,-3.079,1,0.0456,0.0103,0.502,0.101,0.185,127.95,1,0.0,0.9987519472311442,0.0,0.001248052768855643
50RJdoxw8iajGNtHQe6QeS,Something Just Like This - Alesso Remix,The Chainsmokers,pop,0.672,0.73,2,-5.99,1,0.0472,0.24,0.000417,0.122,0.568,120.008,2,0.31559666600182906,1.6493368372525674e-72,0.6840891022980897,0.0003142317000812555
2ExlSdTZznOqrhS7tkUQxA,Sway (feat. Nevve) - VIP Mix,Syn Cole,edm,0.666,0.846,10,-3.731,1,0.0323,0.0234,2.47e-05,0.163,0.431,128.012,2,0.01615546305591618,0.001979034575895334,0.9818458376701531,1.9664698035383117e-05
5BZlA4HSV36XZqnfOQOzyz,Sailor Team,Macross 82-99,r&b,0.831,0.758,8,-6.448,1,0.15,0.006,0.0262,0.313,0.826,122.006,3,0.0,0.03368197292191535,0.0,0.9663180270780841
0amPDBn2wSRl0vRyWSLk5v,The Bottle,Hermano,rap,0.381,0.539,7,-6.761,1,0.0375,2.5e-05,0.723,0.125,0.499,127.424,1,0.0,0.9364237642863675,0.0,0.0635762357136332
4OZr4idEQn3vwdKu3uNQAO,Intro,Brasstracks,r&b,0.535,0.538,9,-7.282,0,0.0572,0.00645,0.762,0.0721,0.116,74.112,3,0.0,0.150219202649282,0.0,0.8497807973507173
2bUojZta7GJTjGAqo064jo,Life Goes On,2Pac,rap,0.693,0.843,7,-5.463,1,0.253,0.117,0.0,0.343,0.529,158.465,0,0.9998770035027117,6.150408176717013e-34,2.4357341085206834e-15,0.0001229964972860159
5jO0lrPKHfhqRl2NcCTiGC,Say It Now,Coopex,rap,0.553,0.757,3,-6.935,0,0.0542,0.00209,0.0264,0.279,0.106,150.041,1,0.0,0.9940966278548374,0.0,0.005903372145162546
7Ffgp7DIow5wECYQyzEiTq,BMO,Ari Lennox,r&b,0.72,0.647,1,-5.411,0,0.0642,0.0116,0.000206,0.571,0.809,157.877,0,0.9972486717622259,0.0018895608589019378,0.0008302306423276291,3.153673654414126e-05
6jxSohQQyE3JsRSoKh4OTE,Na Tua Casa,Pelé MilFlows,r&b,0.733,0.685,0,-6.211,1,0.0308,0.338,0.0,0.28,0.117,109.067,0,0.9988803131487217,3.683936862767684e-145,0.0004994739362018259,0.0006202129150761969
0FyBloIEdLS3f3SodFiju1,"Hold On, We're Going Home",Drake,rap,0.765,0.452,6,-6.644,0,0.068,0.0033,4.64e-05,0.0916,0.331,100.002,2,0.05326559287233261,5.5471075242127095e-05,0.9466281272364035,5.080881602165412e-05
6Gap7FCzt3a8Su8HzW76I4,Enamorado De Ti,Arcangel,latin,0.69,0.953,8,-5.554,1,0.0522,0.00329,0.107,0.187,0.344,135.027,1,0.0,0.9946285880775197,0.0,0.005371411922479772
385Urz8Qa8CIcK9tl3SA8g,Great King Rat - Remastered 2011,Queen,rock,0.35,0.845,4,-12.339,0,0.2,0.0424,0.000622,0.111,0.421,135.252,0,0.998239139689576,1.9255251672116234e-12,4.092415924132944e-07,0.0017604510669059338
4au81WOeFQWUQvHh7WCGz2,Groove Thang,Zhané,r&b,0.911,0.49,9,-7.208,0,0.0394,0.029,0.00105,0.0751,0.842,102.046,2,0.0011093114500950883,0.00426827089629812,0.9942996463494047,0.00032277130420167884
3M9WVp2rdXs4B6a2hzJQZZ,Los Viejos Rockeros Nunca Mueren - Live,Miguel Rios,rock,0.572,0.77,10,-9.878,1,0.0355,0.0784,0.0,0.338,0.637,98.914,2,0.14105046394115534,1.1810383980053735e-08,0.8589057736753937,4.375057306711837e-05
6u9aD8ovEo4SJY76litOCd,House Of Gold,Atreyu,rock,0.339,0.943,0,-4.285,1,0.125,0.0174,0.0,0.0593,0.427,184.999,2,0.23327679694465545,0.000149048654206124,0.7663824089947223,0.0001917454064158884
07L6tEZIfCX3GZAWCpGj0e,22,TINI,latin,0.704,0.643,1,-4.705,0,0.0903,0.00807,0.0,0.0895,0.806,176.038,2,0.11278450931964967,2.8131050240361827e-05,0.8871374203381653,4.9939291944443315e-05
2lZtKMrV9IVZL5pbItZzlM,Stone Cold Gentleman (Rizz's Interlude),Ralph Tresvant,r&b,0.728,0.708,9,-10.443,1,0.0547,0.196,0.0,0.102,0.405,105.55,2,0.1055103450714451,7.936653909445981e-48,0.8944193912864882,7.026364206672456e-05
1S3hcyx64yhb5AeZ5G4TIa,Laisse aller,Nekfeu,r&b,0.873,0.539,7,-5.649,1,0.315,0.132,0.0,0.124,0.355,100.033,0,0.9999607424015152,1.470569519866342e-53,6.627997433201092e-29,3.925759848522052e-05
1pKeFVVUOPjFsOABub0OaV,Side To Side,Ariana Grande,pop,0.65,0.736,6,-5.84,0,0.229,0.0513,0.0,0.235,0.612,159.174,0,0.9998794987322361,1.0076192597731599e-17,1.4477496612368417e-11,0.000120501253286136
4F47yMP9WPb2MMvOUxNHKB,Be Like You - Dante Klein RMX,CVBZ,pop,0.597,0.715,7,-6.184,0,0.127,0.0226,0.0,0.224,0.506,95.134,0,0.9372450257340598,1.5498745420405384e-05,0.0623995453934107,0.0003399301271091782
4YrqGPC6YcQx7jtdtVpGyc,Blackened,Blind Ego,rock,0.276,0.647,10,-7.64,0,0.0282,0.025,0.0362,0.0999,0.0648,96.091,1,0.0,0.6885701053808436,0.0,0.3114298946191569
3hfDl12AHis9jgRi5wMqFo,Live for the Drop,Capital Kings,edm,0.617,0.923,1,-3.543,1,0.0534,0.0441,0.00243,0.0669,0.52,150.049,1,3.224998535298022e-11,0.7689621603867747,0.021804784138468918,0.20923305544250578
01FBBpA6WBl3arX7pxTFwO,Not To Much - Remastered 2016,Don Omar,latin,0.752,0.726,1,-4.59,0,0.0564,0.0197,0.0,0.203,0.261,92.004,2,0.01812347434734475,0.0012283139615307961,0.9806327116862523,1.5500004872178152e-05
4QwB3OnOhUGuS8kDBEcYb5,Chrome,7apes,rap,0.726,0.334,10,-12.843,0,0.186,0.61,0.887,0.364,0.676,82.066,3,0.0,0.0,0.0,1.0
6Bd8wKokB3KwlWfG8s3GSG,Free Falling,Monica Lopez,rock,0.497,0.425,5,-7.615,1,0.0342,0.0615,1.27e-05,0.0951,0.489,167.959,2,0.038557817824717996,5.207685861362583e-09,0.9614122511281878,2.9925839408007833e-05
3kySOLOrkLeOPvu3HXEgVz,Teu Segredo - Ao Vivo,Vou pro Sereno,edm,0.5,0.672,9,-7.363,1,0.0433,0.674,0.0,0.971,0.538,80.479,0,0.999999627492585,0.0,2.1961701723974345e-38,3.725074150217335e-07
6FGAHJzXBS7SKtIlMUEbR3,Jungle Boyz,Malik Montana,rap,0.714,0.543,0,-9.172,0,0.0969,0.0303,0.0,0.676,0.576,106.916,0,0.9997036344731822,0.0002860824845259467,9.479934121246974e-08,1.0188242950675756e-05
2TK4UUeqjb5ZZAEAAxeXRc,The Legend - Danger Dance Radio Mix,Albin Myers,edm,0.635,0.693,6,-7.814,0,0.0428,0.0393,0.0366,0.125,0.48,120.003,1,0.0,0.9499038148339477,0.0,0.05009618516605214
0EixXz4ZIBS5sq7LjyN1VV,Qué Será,Leslie Grace,latin,0.774,0.797,4,-4.053,1,0.0823,0.0948,0.0,0.148,0.426,93.005,2,0.033928402236090165,1.9362800857217753e-12,0.9660468558642942,2.474189767946078e-05
4n4SbofFYMvEFGwhSNlule,The Killing,Zero Theorem,rock,0.326,0.984,8,-3.316,1,0.139,0.000623,2.27e-05,0.424,0.425,197.895,0,0.9770742111810244,4.929791238579082e-05,0.022580170830786197,0.0002963200758030463
5b3H9J71t73nzr73pvEWrC,No Diggity,The Cleverlys,r&b,0.741,0.657,1,-5.564,0,0.054,0.639,0.0,0.104,0.778,90.954,0,0.9996055410184161,0.0,9.769129293574994e-16,0.0003944589815833049
5kcvBnt6DPX3AMEsCx1qDh,Happiest Year,Jaymes Young,pop,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,0,0.9986656731945819,0.0,1.611358715609462e-35,0.001334326805417751
3rgBvHGpnVoa5uv9hhaTzv,Big Mad,KV$HKEY,latin,0.571,0.543,9,-10.419,1,0.422,0.467,0.0,0.477,0.388,86.16,0,0.9999931035446054,0.0,1.8207778254257192e-74,6.896455394336705e-06
7deNOgcnSseExDbh0rKbeZ,Access,Martin Garrix,edm,0.726,0.752,7,-7.401,0,0.0931,0.0529,0.145,0.201,0.174,128.035,3,0.0,0.2394190572409939,0.0,0.7605809427590069
12VuH6dRLKCULFpmT4I0R5,Baton,Xinister,rap,0.783,0.836,1,-4.039,1,0.0793,0.0208,0.342,0.207,0.687,150.017,1,0.0,0.977642631328491,0.0,0.022357368671508594
1jq28NGw6wdtFKx8MBPy6C,Burn It to the Ground,Nickelback,rock,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,1,0.0,0.9966568360402843,0.0,0.003343163959715704
6F6BPkZYKQfgwZVBugMpty,Doble Cara,Arcangel,latin,0.88,0.468,8,-4.855,1,0.121,0.52,0.00334,0.108,0.72,96.004,3,1.0443118767668663e-21,0.0,2.552983417971146e-19,1.0
2BlscWwajIvT29g6EiQaM9,Tell Me When,Christian Kuria,r&b,0.693,0.509,7,-13.299,0,0.1,0.299,0.000159,0.0648,0.495,84.993,0,0.9979115241523187,1.2042542680137412e-115,0.0017482206774225534,0.00034025517025897817
17lCCiD4GknuLyXi8m1DV5,Tenemos Callo Amarillo,KLOEF TJR,rap,0.745,0.651,9,-7.94,0,0.374,0.182,0.0,0.128,0.696,164.023,0,0.9999916264754019,6.0610999446861026e-89,6.287433165431557e-42,8.373524598193518e-06
4rv1ww0dUwFZcDVPqhcOcX,Try Me,The Weeknd,r&b,0.466,0.672,8,-5.777,0,0.068,0.622,0.00108,0.147,0.108,91.673,0,0.908453938110577,0.0,4.473750198517277e-16,0.09154606188942178
3nBaiVtvhNu1VZq9q4kT2o,Gangsterdam - Lady Bee Remix,Oliver Twizt,edm,0.75,0.898,1,-4.714,1,0.157,0.000861,0.629,0.257,0.85,127.963,3,0.0,0.03967318550721249,0.0,0.960326814492788
4zMmqb0pYwX6b0qc0slCoT,Only Child,Tierra Whack,pop,0.826,0.365,1,-7.024,1,0.0412,0.849,3.8e-06,0.186,0.802,85.244,0,0.9992008647685874,0.0,4.012871620142572e-29,0.000799135231412723
0FlnsBDwPglenLJoQjPd4K,IDGAF - Hazers Remix,Dua Lipa,pop,0.814,0.705,7,-4.734,1,0.0904,0.0958,0.000133,0.0687,0.6,110.004,2,0.05176763630058177,1.3268906007988807e-12,0.9481998569906016,3.250670748976792e-05
59k81hcQtyMEnRMlnlAgHR,Resurrection,Semser,edm,0.646,0.976,5,-1.772,1,0.316,0.0636,0.231,0.666,0.237,149.994,3,0.0,6.2443309376740115e-27,0.0,1.0
0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,Jack Johnson,latin,0.814,0.373,7,-8.017,1,0.116,0.602,1.75e-05,0.0931,0.632,114.55,0,0.999525104784121,0.0,1.7614277866575913e-15,0.000474895215877241
4qTzlVKdemz4egoePc5GsV,Monte Carlo,Jimilian,rap,0.79,0.799,6,-5.275,1,0.15,0.123,0.0,0.0575,0.794,100.023,0,0.9941786358636914,2.388792406889258e-22,0.0054832641541713665,0.0003380999821371478
2l6OSPrtmrcXMLdBbzD6JG,The Night - Radio Edit,3LAU,edm,0.532,0.947,10,-3.718,1,0.228,0.119,0.00264,0.504,0.39,127.944,3,3.7051264776784774e-12,6.694141702223241e-27,5.064296767717958e-17,0.9999999999962945
1KfIZjptrvN6jUpUzzRYiD,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),Felp 22,rap,0.774,0.583,5,-7.717,0,0.0847,0.284,0.371,0.153,0.334,89.999,3,0.0,1.6384672479414994e-100,0.0,1.0
5eHcSqMgtjtFEyLQLP2PSv,Gangsters & Players,Westside Cartel,latin,0.968,0.551,11,-5.204,0,0.234,0.0557,0.0,0.488,0.617,107.016,0,0.999956290133025,4.016289870307015e-19,5.652986635844497e-17,4.370986697473214e-05
4aA9Zj6nzrdBjjuY8lQDxL,Problem Solver (feat. Adad),Awon,r&b,0.582,0.668,9,-8.083,0,0.387,0.049,0.0,0.141,0.612,178.033,0,0.9999945329367801,2.9613664252811882e-53,6.24171849705051e-45,5.467063219538995e-06
49J47HpmkjujUUyw8zUlOR,Automatic - Kasbo Remix,ZHU,latin,0.552,0.702,1,-7.127,1,0.0493,0.0603,0.00142,0.129,0.352,100.052,2,4.187203734306754e-05,2.3230901390625447e-05,0.9994858164303257,0.00044908063094063186
6piAUJJQFD8oHDUr0b7l7q,VALENTINO,24kGoldn,rap,0.747,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.965,0,0.9997775566860744,5.279445102559774e-58,3.516308357672592e-06,0.00021892700556814336
0D4yVl9Pn45xW2s63MFCmT,It's Not Living (If It's Not With You),The 1975,pop,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,2,0.009635480184214808,0.0023914075471036626,0.9879469979154676,2.611435321388383e-05
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen,rock,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57e-06,0.342,0.404,88.772,2,0.20163468616659536,0.00020834649509936647,0.7980766567529549,8.031058535018067e-05
0Oe49j06Bjrxs8PltuVeaW,On The Floor - Radio Edit,Jennifer Lopez,pop,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,2,0.00038979633785370327,2.5592615675090613e-09,0.9992452768784845,0.0003649242244000962
6SoVI1qSkmyJG95BF5oFtR,Psychic City - Classixx Remix,YACHT,pop,0.894,0.569,2,-7.144,1,0.0406,0.0378,9.88e-05,0.0636,0.827,110.005,2,0.016332836210380224,0.0002902439519599774,0.9833548598049077,2.2060032752277424e-05
79B7naQYN34s6lITPdToMQ,Jetlag,Mike Williams,edm,0.659,0.946,1,-3.071,1,0.0504,0.0128,0.794,0.148,0.487,128.019,1,0.0,0.9985574397823958,0.0,0.001442560217604208
79xbVOzorykiNjTB6VV6zx,Poppin' Champagne,All Time Low,pop,0.577,0.885,2,-3.226,1,0.0589,0.0248,0.0,0.388,0.555,123.013,2,0.1664913860682218,0.015775717333980303,0.8176726149026287,6.0281695169210805e-05
4BKlUinuIllRwKce1DAY0P,Sweet Dreams (feat. Kaleena Zanders),Breathe Carolina,edm,0.549,0.963,3,-1.182,1,0.0594,0.0375,7.47e-06,0.429,0.422,128.051,2,0.29818143348156545,0.006900994886427001,0.6947776248970664,0.00013994673494137466
31KE8oQuxg7FKON0E4tRhp,Fools,The Ransom Collective,pop,0.46,0.731,7,-7.038,1,0.0562,0.144,0.0,0.247,0.33,115.055,2,0.08744927207738845,1.8690671322707273e-27,0.9125020973558121,4.863056679939389e-05
5qEK1dvlPMpOYZTBFPGGPV,Scared To Be Lonely - Conro Remix,Martin Garrix,edm,0.501,0.683,1,-4.261,0,0.0651,0.178,2.7e-06,0.385,0.319,154.901,0,0.8954237588574749,6.45942692868106e-42,0.10442743276806529,0.0001488083744595847
7a90KTDVjWGavOHJ06oaAy,Black Gold (Edit),Editors,rock,0.406,0.931,2,-5.392,1,0.046,0.0565,3.05e-06,0.456,0.579,180.054,0,0.639478292026852,1.9434171125947265e-06,0.36040435340587573,0.0001154111501600246
1EhDeCHd34jt7dMDqkGQBC,Arrasando,Thalía,latin,0.726,0.984,2,-5.949,1,0.0564,0.0515,0.0113,0.663,0.912,131.934,1,3.294044835323323e-285,0.8126271373381279,2.9644804998793415e-145,0.18737286266187222
1PRXZfUbOszL7rlHg1sZh5,Levantando Bandera,Remik Gonzalez,rap,0.686,0.722,4,-6.351,0,0.26,0.201,0.0,0.48,0.84,83.98,0,0.9999689192046474,1.1854993661745376e-71,2.4010377568857202e-23,3.1080795352758935e-05
2KKtVbiUduFBMSRDjijMWz,This Is Forever (feat. Danyka Nadeau),Hellberg,edm,0.63,0.773,6,-5.008,1,0.0303,0.00106,0.208,0.074,0.34,127.979,1,0.0,0.9937221184895031,0.0,0.006277881510496929
799azdZNV34Z1w8CQ1z9ds,Paper Tiger,Beck,rock,0.371,0.548,9,-9.996,1,0.0393,0.106,0.763,0.179,0.465,142.148,3,0.0,1.0058758095526773e-13,0.0,0.9999999999998987
5lSASgj3h5dWTK7pr4vkBq,Quizas - Remix,Tony Dize,latin,0.787,0.679,9,-4.913,1,0.0658,0.416,0.0,0.15,0.875,89.988,0,0.9995596470448337,8.598451694381833e-222,2.9944041822565657e-05,0.00041040891334361864
2vdVPrisNiFpq59zuur2my,Don't Stop The The Madness **Hardwell Exclusive** [Mix Cut] - Original Mix,Hardwell,edm,0.676,0.91,7,-4.476,1,0.278,0.00103,0.00419,0.341,0.0729,129.983,3,3.992652320375005e-36,1.7357361857521474e-16,5.646548637032886e-33,1.0
1w59KTZidiW3NN0FA7xVGZ,Be Like You,CVBZ,latin,0.519,0.886,5,-2.167,1,0.244,0.09,0.0,0.16,0.42,94.829,0,0.9998878242785914,6.178283244117528e-28,1.695543873107646e-14,0.00011217572139172479
4b2gt6O1WK9AbylQfZTNKI,Purpose For Pain,Scott Stapp,rock,0.419,0.948,1,-4.27,1,0.0565,0.000647,0.0,0.268,0.293,92.516,2,0.010867154418922604,0.00027467120597557117,0.9888443385627527,1.3835812349175243e-05
69uCmYNvkqnvIpyTKJXZ5P,Better,Hot Shade,latin,0.575,0.741,6,-2.904,1,0.0352,0.0826,0.0,0.0958,0.365,109.987,2,0.009609395122477767,3.048659987481386e-10,0.9903801626233255,1.0441949330708684e-05
40vCMTDaDwwpf7DyBlmgEj,Menage A Trois,LIZOT,edm,0.672,0.896,10,-5.278,1,0.0657,0.122,0.00418,0.0608,0.483,123.941,3,3.053905388779964e-36,4.5923027006554665e-15,1.623721866801128e-14,0.9999999999999787
4rFCZGNT5jWpS08KabTgKh,Can't Stop Dancin' - J Balvin Remix,Becky G,latin,0.696,0.599,3,-6.623,1,0.0841,0.00287,0.00853,0.105,0.391,100.057,1,8.373132499520521e-161,0.7660706715175561,9.588416531346796e-78,0.23392932848244474
2xRYnHQdLD9ketvC01UYYT,It Won't Stop (feat. Chris Brown),Sevyn Streeter,r&b,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,2,0.013614560373355532,0.0006023170474984844,0.9857721728843506,1.0949694795398759e-05
1bIxusFu7lqrmi1UI71sBy,The End,SpinRox,edm,0.444,0.922,5,-3.995,1,0.0476,0.000208,0.346,0.129,0.0601,149.982,1,0.0,0.9985953679220473,0.0,0.0014046320779531048
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,pop,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,1,1.246819880704524e-29,0.9400091540528555,1.6112116574205948e-12,0.059990845945532806
3k58VAgUkM9cSvRpjIVaC7,Is This Love - 2007 Remastered Version,Whitesnake,rock,0.288,0.866,0,-4.618,1,0.0488,0.107,0.0,0.808,0.512,180.635,0,0.9999959617168757,2.6012662418524212e-17,4.877846265842527e-09,4.033405278103306e-06
0Puj4YlTm6xNzDDADXHMI9,Sabotage,Beastie Boys,rap,0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,1,0.0,0.7429672812310323,0.0,0.2570327187689677
3YJlTDtUXu1sGh8lunblkG,Only Girl (In The World),Rihanna,pop,0.768,0.738,11,-3.017,0,0.0406,0.0524,3.01e-05,0.0561,0.685,125.928,2,0.015023827763562779,2.4032363286688736e-05,0.9849370632382692,1.5076634881270378e-05
7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,pop,0.658,0.56,6,-9.049,0,0.0467,0.498,0.0,0.0794,0.854,161.994,0,0.9996032132804447,0.0,4.813311748220233e-09,0.00039678190624401226
5n3MFr79a5R7BtwsMfq1dE,Afterlife (Reyer Remix),Reyer,edm,0.706,0.73,9,-9.044,0,0.0552,0.00158,2.33e-06,0.156,0.526,122.962,2,0.013234159405127293,0.001037225333841712,0.9857177551125155,1.086014851551238e-05
06I6iDFVtZDGcRu9BgHraA,"Sincerely, Jane - EP Version",Janelle Monáe,pop,0.753,0.647,6,-7.606,0,0.0867,0.207,0.0006489999999999,0.15,0.274,119.994,2,0.18559835692686685,9.47864279277143e-54,0.8138644883663558,0.0005371547067771599
4cFykOhUKQ5dnwLYf59s00,Disciples,Stee Downes,r&b,0.678,0.782,0,-7.416,0,0.115,0.117,0.0,0.242,0.865,116.039,0,0.6929162016718304,1.5837922369305062e-18,0.30676889597142576,0.0003149023567439127
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,rock,0.741,0.697,0,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,2,0.0148405429690576,4.517293808421888e-07,0.9851450871685289,1.3918133032669912e-05
0zMxL4BTjSqCsUtfdlcL8G,Tiimmy Turner,Desiigner,pop,0.602,0.723,6,-3.021,1,0.0405,0.168,0.0,0.0781,0.293,122.812,2,0.05897079377126279,4.960369534656676e-36,0.940972718322133,5.648790660430522e-05
5nkAJwICnwnzsriZCcastc,Kryptonite,Pickin' On Series,r&b,0.764,0.603,11,-7.675,0,0.0291,0.551,2.35e-05,0.101,0.584,98.991,0,0.9996056461965662,0.0,5.1367438881319506e-11,0.0003943537520662783
7EmSPZ9f1AiLR9eVHNSI62,Brothers In Arms,Dire Straits,pop,0.413,0.296,8,-13.904,0,0.0277,0.531,0.801,0.183,0.144,79.273,3,0.0,0.0,0.0,1.0
63ZtaTHM7Cu3JEca5xrWi3,Favorite Sound,Audien,edm,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.443,105.045,0,0.9844380070958051,1.656248282918354e-123,0.015080581964148822,0.00048141094004611266
55kxuWtCLOZ9LD7paQylnO,Beige,TOBi,rap,0.614,0.54,0,-6.128,1,0.385,0.369,0.0,0.0707,0.486,78.734,0,0.9999975757568004,3.130257781244258e-237,2.433043378717359e-55,2.4242431996184083e-06
2jlJuGJkkBkGuinZtoeRvh,Good At It - Radio Edit,Fee Gonzales,latin,0.7,0.458,6,-16.441,0,0.436,0.00408,2.28e-06,0.0842,0.657,128.044,0,0.9999977160566177,2.7793988686062254e-70,2.8815119531117637e-64,2.2839433819292303e-06
